continent,country,nuts_1,nuts_2,Pop Total,cases/100k pop.,cases,deaths,datetime,sum_cases
Europe,DE,Berlin,,,29.0,1077.0,1.0,2020-03-23,
Europe,DE,Berlin,,,33.0,1220.0,1.0,2020-03-24,
Europe,DE,Berlin,,,38.0,1428.0,2.0,2020-03-25,
Europe,DE,Berlin,,,44.0,1656.0,4.0,2020-03-26,
Europe,DE,Berlin,,,52.0,1955.0,8.0,2020-03-27,
Europe,DE,Berlin,,,58.0,2161.0,8.0,2020-03-28,
Europe,DE,Berlin,,,63.0,2360.0,9.0,2020-03-29,
Europe,DE,Berlin,,,66.0,2464.0,11.0,2020-03-30,
Europe,DE,Berlin,,,69.0,2575.0,13.0,2020-03-31,
Europe,DE,Berlin,,,73.0,2754.0,16.0,2020-04-01,
Europe,DE,Berlin,,,79.0,2970.0,19.0,2020-04-02,
Europe,DE,Berlin,,,85.0,3202.0,20.0,2020-04-03,
Europe,DE,Berlin,,,93.0,3471.0,22.0,2020-04-04,
Europe,DE,Berlin,,,96.0,3613.0,24.0,2020-04-05,
Europe,DE,Berlin,,,98.0,3670.0,26.0,2020-04-06,
Europe,DE,Berlin,,,103.0,3845.0,28.0,2020-04-07,
Europe,DE,Berlin,,,107.0,4028.0,32.0,2020-04-08,
Europe,DE,Berlin,,,112.0,4202.0,37.0,2020-04-09,
Europe,DE,Berlin,,,116.0,4349.0,42.0,2020-04-10,
Europe,DE,Berlin,,,119.0,4458.0,46.0,2020-04-11,
Europe,DE,Berlin,,,122.0,4567.0,50.0,2020-04-12,
Europe,DE,Berlin,,,123.0,4601.0,51.0,2020-04-13,
Europe,DE,Berlin,,,125.0,4668.0,56.0,2020-04-14,
Europe,DE,Berlin,,,126.0,4722.0,62.0,2020-04-15,
Europe,DE,Berlin,,,129.0,4848.0,74.0,2020-04-16,
Europe,DE,Berlin,,,132.0,4945.0,84.0,2020-04-17,
Europe,DE,Berlin,,,135.0,5066.0,91.0,2020-04-18,
Europe,DE,Berlin,,,138.0,5159.0,92.0,2020-04-19,
Europe,DE,Berlin,,,139.0,5196.0,94.0,2020-04-20,
Europe,DE,Berlin,,,140.0,5237.0,97.0,2020-04-21,
Europe,DE,Berlin,,,142.0,5312.0,105.0,2020-04-22,
Europe,DE,Berlin,,,146.070073029549,5324.0,105.0,2020-04-22,
Europe,DE,Berlin,,,142.0,5324.0,105.0,2020-04-23,
Europe,DE,Berlin,,,149.77395354401,5459.0,112.0,2020-04-23,
Europe,DE,Berlin,,,151.584739573302,5525.0,113.0,2020-04-24,
Europe,DE,Berlin,,,153.64245097022498,5600.0,123.0,2020-04-25,
Europe,DE,Berlin,,,154.685024744665,5638.0,125.0,2020-04-26,
Europe,DE,Berlin,,,155.53554545539302,5669.0,127.0,2020-04-27,
Europe,DE,Berlin,,,157.31889533272604,5734.0,137.0,2020-04-28,
Europe,DE,Berlin,,,159.870457464911,5827.0,147.0,2020-04-29,
Europe,DE,Berlin,,,161.516626582449,5887.0,149.0,2020-04-30,
Europe,DE,Berlin,,,163.05305109215098,5943.0,152.0,2020-05-01,
Europe,DE,Berlin,,,163.958444106797,5976.0,154.0,2020-05-02,
Europe,DE,Berlin,,,164.891273273402,6010.0,154.0,2020-05-03,
Europe,DE,Berlin,,,165.769230136089,6042.0,154.0,2020-05-04,
Europe,DE,Berlin,,,167.14103773403696,6092.0,159.0,2020-05-05,
Europe,DE,Berlin,,,168.704898395698,6149.0,162.0,2020-05-06,
Europe,DE,Berlin,,,170.351067513237,6209.0,163.0,2020-05-07,
Europe,DE,Berlin,,,171.256460527883,6242.0,164.0,2020-05-08,
Europe,DE,Berlin,,,171.777747415103,6261.0,165.0,2020-05-09,
Europe,DE,Berlin,,,172.079545086652,6272.0,165.0,2020-05-10,
Europe,DE,Berlin,,,172.13441739056995,6274.0,165.0,2020-05-11,
Europe,DE,Berlin,,,172.792885037585,6298.0,170.0,2020-05-12,
Europe,DE,Berlin,,,174.000075723779,6342.0,173.0,2020-05-13,
Europe,DE,Berlin,,,175.509064081523,6397.0,177.0,2020-05-14,
Europe,DE,Berlin,,,176.359584792251,6428.0,181.0,2020-05-15,
Europe,DE,Berlin,,,176.88087167947103,6447.0,182.0,2020-05-16,
Europe,DE,Berlin,,,177.18266935102005,6458.0,180.0,2020-05-17,
Europe,DE,Berlin,,,177.731392390199,6478.0,182.0,2020-05-18,
Europe,DE,Berlin,,,178.52704079700905,6507.0,186.0,2020-05-19,
Europe,DE,Berlin,,,179.84397609104,6555.0,186.0,2020-05-20,
Europe,DE,Berlin,,,180.667060649809,6585.0,190.0,2020-05-21,
Europe,DE,Berlin,,,180.667060649809,6585.0,190.0,2020-05-22,
Europe,DE,Berlin,,,181.462709056619,6614.0,190.0,2020-05-22,
Europe,DE,Berlin,,,182.09374055167495,6637.0,191.0,2020-05-23,
Europe,DE,Berlin,,,182.23092131146998,6642.0,191.0,2020-05-24,
Europe,DE,Berlin,,,182.50528283106,6652.0,191.0,2020-05-25,
Europe,DE,Berlin,,,183.081442022198,6673.0,193.0,2020-05-26,
Europe,DE,Berlin,,,183.904526580967,6703.0,195.0,2020-05-27,
Europe,DE,Berlin,,,184.86479189953099,6738.0,196.0,2020-05-28,
Europe,DE,Berlin,,,185.66044030634103,6767.0,197.0,2020-05-29,
Europe,DE,Berlin,,,186.56583332098702,6800.0,198.0,2020-05-30,
Europe,DE,Berlin,,,187.00481175233105,6816.0,198.0,2020-05-31,
Europe,DE,Berlin,,,187.63584324738704,6839.0,198.0,2020-06-01,
Europe,DE,Berlin,,,188.596108565951,6874.0,198.0,2020-06-02,
Europe,DE,Berlin,,,189.336884668843,6901.0,200.0,2020-06-03,
Europe,DE,Berlin,,,190.57151150699696,6946.0,200.0,2020-06-04,
Europe,DE,Berlin,,,191.065362242258,6964.0,201.0,2020-06-05,
Europe,DE,Berlin,,,191.970755256904,6997.0,205.0,2020-06-06,
Europe,DE,Berlin,,,192.49204214412399,7016.0,205.0,2020-06-07,
Europe,DE,Berlin,,,193.205382095057,7042.0,205.0,2020-06-08,
Europe,DE,Berlin,,,194.30282817341597,7082.0,206.0,2020-06-09,
Europe,DE,Berlin,,,195.839252683118,7138.0,208.0,2020-06-10,
Europe,DE,Berlin,,,196.580028786011,7165.0,208.0,2020-06-11,
Europe,DE,Berlin,,,198.966974006441,7252.0,208.0,2020-06-12,
Europe,DE,Berlin,,,199.79005856521,7282.0,208.0,2020-06-13,
Europe,DE,Berlin,,,200.887504643569,7322.0,208.0,2020-06-14,
Europe,DE,Berlin,,,202.17700378563998,7369.0,208.0,2020-06-15,
Europe,DE,Berlin,,,203.08239680028598,7402.0,209.0,2020-06-16,
Europe,DE,Berlin,,,205.085235893291,7475.0,210.0,2020-06-17,
Europe,DE,Berlin,,,208.59706334403901,7603.0,211.0,2020-06-18,
Europe,DE,Berlin,,,212.16376309870498,7733.0,211.0,2020-06-19,
Europe,DE,Berlin,,,214.11172988779202,7804.0,211.0,2020-06-20,
Europe,DE,Berlin,,,214.907378294602,7833.0,211.0,2020-06-21,
Europe,DE,Berlin,,,217.184578907196,7916.0,211.0,2020-06-22,
Europe,DE,Berlin,,,218.803311872775,7975.0,211.0,2020-06-23,
Europe,DE,Berlin,,,220.065374862888,8021.0,212.0,2020-06-24,
